No.,Time,Destination,Protocol,Length,Info,attack
122,0.55519,38.229.33.48,DNS,96,Standard query 0x4433 AAAA ns2.dnsresearch.cymru.com OPT,TRUE
123,0.555267,38.229.33.48,DNS,96,Standard query 0x696e AAAA ns1.dnsresearch.cymru.com OPT,TRUE
124,0.555835,200.19.107.238,DNS,128,Standard query response 0x0f7f AAAA ns2.cymru.com SOA ns1.cymru.com OPT,FALSE
125,0.557829,200.19.107.238,DNS,128,Standard query response 0xb53f AAAA ns3.cymru.com SOA ns1.cymru.com OPT,TRUE
126,0.558836,200.19.107.238,DNS,128,Standard query response 0xce71 AAAA ns2.cymru.com SOA ns1.cymru.com OPT,FALSE
127,0.56268,200.19.107.238,DNS,197,Standard query response 0x89be A b.ntp.br A 200.189.40.8 RRSIG OPT,FALSE
128,0.563593,200.219.148.10,DNS,79,Standard query 0x53f3 AAAA c.ntp.br OPT,TRUE
129,0.574374,200.19.107.238,DNS,1217,Standard query response 0x88d7 AAAA udns1.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
130,0.57493,192.42.93.30,DNS,89,Standard query 0xa8df AAAA udns1.ultradns.net OPT,TRUE
131,0.575526,200.19.107.238,DNS,1217,Standard query response 0xaa4c AAAA udns2.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
132,0.576117,192.43.172.30,DNS,89,Standard query 0x6670 AAAA udns2.ultradns.net OPT,TRUE
133,0.578289,200.19.107.238,DNS,1217,Standard query response 0xf446 AAAA udns1.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
134,0.578457,200.19.107.238,DNS,1217,Standard query response 0x3a10 AAAA udns2.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
135,0.578688,200.19.107.238,DNS,1217,Standard query response 0x21d8 A udns1.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
136,0.578886,192.43.172.30,DNS,89,Standard query 0x95a1 AAAA udns1.ultradns.net OPT,TRUE
137,0.579304,192.12.94.30,DNS,89,Standard query 0x44e5 AAAA udns2.ultradns.net OPT,TRUE
138,0.579752,192.41.162.30,DNS,89,Standard query 0xa5aa A udns1.ultradns.net OPT,TRUE
139,0.581381,200.19.107.238,DNS,1217,Standard query response 0x8a55 A udns2.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
140,0.581885,192.41.162.30,DNS,89,Standard query 0x8b9e A udns2.ultradns.net OPT,TRUE
141,0.585154,200.19.107.238,DNS,1217,Standard query response 0xdb8b A udns1.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
142,0.585513,192.42.93.30,DNS,89,Standard query 0x6a7d A udns1.ultradns.net OPT,TRUE
143,0.586067,200.19.107.238,DNS,1217,Standard query response 0xa355 A udns2.ultradns.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
144,0.5867,192.33.14.30,DNS,89,Standard query 0xa432 A udns2.ultradns.net OPT,TRUE
145,0.590174,200.19.107.238,DNS,1214,Standard query response 0x3de2 AAAA a11-64.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
146,0.590507,192.42.93.30,DNS,86,Standard query 0x06a3 AAAA a11-64.akam.net OPT,TRUE
147,0.591845,200.19.107.238,DNS,1214,Standard query response 0xb57e A a18-66.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
148,0.592086,200.19.107.238,DNS,1214,Standard query response 0xc9f5 AAAA a18-66.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
149,0.592294,192.52.178.30,DNS,86,Standard query 0xbcb5 A a18-66.akam.net OPT,TRUE
150,0.59236,200.19.107.238,DNS,1213,Standard query response 0x0a11 A a9-64.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
151,0.592636,192.52.178.30,DNS,86,Standard query 0x691e AAAA a18-66.akam.net OPT,TRUE
152,0.593106,192.35.51.30,DNS,85,Standard query 0xcbf2 A a9-64.akam.net OPT,TRUE
153,0.5965,200.19.107.238,DNS,1213,Standard query response 0xe0c3 AAAA a9-64.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
154,0.596982,192.5.6.30,DNS,85,Standard query 0x3b42 AAAA a9-64.akam.net OPT,TRUE
155,0.598914,200.19.107.238,DNS,1214,Standard query response 0xe018 A a11-64.akam.net NS a.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS l.gtld-servers.net NS m.gtld-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
156,0.599274,192.26.92.30,DNS,86,Standard query 0xc96a A a11-64.akam.net OPT,TRUE
157,0.601012,200.19.107.238,DNS,143,Standard query response 0xa54a AAAA ns1.dnsresearch.cymru.com SOA ns1.dnsresearch.cymru.com OPT,FALSE
158,0.601024,200.19.107.238,DNS,143,Standard query response 0x8626 AAAA dnsresearch.cymru.com SOA ns1.dnsresearch.cymru.com OPT,FALSE
159,0.601387,38.229.33.48,DNS,92,Standard query 0x06bd A dnsresearch.cymru.com OPT,TRUE
160,0.602181,200.19.107.238,DNS,147,Standard query response 0x130d AAAA ns2.dnsresearch.cymru.com SOA ns1.dnsresearch.cymru.com OPT,TRUE
161,0.603091,200.19.107.238,DNS,877,Standard query response 0xa432 A udns2.ultradns.net NS pdns196.ultradns.com NS pdns196.ultradns.net NS pdns196.ultradns.org NS pdns196.ultradns.info NS pdns196.ultradns.biz NS pdns196.ultradns.co.uk NSEC3 RRSIG NSEC3 RRSIG A 156.154.65.196 AAAA 2610:a1:1014::e8 OPT,FALSE
162,0.603213,156.154.65.196,DNS,89,Standard query 0xf32f A udns2.ultradns.net OPT,TRUE
163,0.604189,199.9.14.201,DNS,92,Standard query 0xbce6 AAAA pdns196.ultradns.info OPT,TRUE
164,0.605629,200.19.107.238,DNS,209,Standard query response 0x53f3 AAAA c.ntp.br AAAA 2001:12f8:b:1::8 RRSIG OPT,TRUE
165,0.605671,199.9.14.201,DNS,92,Standard query 0x0e4b A pdns196.ultradns.info OPT,TRUE
166,0.605958,200.189.41.10,DNS,79,Standard query 0x3841 A c.ntp.br OPT,TRUE
167,0.60966,200.19.107.238,DNS,205,Standard query response 0x3841 A c.ntp.br A 200.192.232.8 RRSIG OPT,TRUE
168,0.61918,200.19.107.238,DNS,877,Standard query response 0xc8ff A udns1.ultradns.net NS pdns196.ultradns.com NS pdns196.ultradns.net NS pdns196.ultradns.org NS pdns196.ultradns.info NS pdns196.ultradns.biz NS pdns196.ultradns.co.uk NSEC3 RRSIG NSEC3 RRSIG A 156.154.65.196 AAAA 2610:a1:1014::e8 OPT,FALSE
169,0.619331,156.154.65.196,DNS,89,Standard query 0x4433 A udns1.ultradns.net OPT,TRUE
170,0.621457,200.19.107.238,DNS,871,Standard query response 0x3535 AAAA pdns196.ultradns.com NS pdns196.ultradns.com NS pdns196.ultradns.net NS pdns196.ultradns.org NS pdns196.ultradns.info NS pdns196.ultradns.biz NS pdns196.ultradns.co.uk NSEC3 RRSIG NSEC3 RRSIG A 156.154.64.196 AAAA 2001:502:f3ff::e8 OPT,FALSE
171,0.621567,156.154.65.196,DNS,91,Standard query 0xf96b AAAA pdns196.ultradns.com OPT,TRUE
172,0.624367,200.19.107.238,DNS,1164,Standard query response 0x3b42 AAAA a9-64.akam.net NS a9-67.akam.net NS a18-67.akam.net NS a5-67.akam.net NS a3-67.akam.net NS a28-67.akam.net NS a22-67.akam.net NS a7-67.akam.net NS a11-67.akam.net NS a1-67.akam.net NS a12-67.akam.net NS a13-67.akam.net NS a4-67.akam.net NS a6-67.akam.net NSEC3 RRSIG NSEC3 RRSIG A 184.85.248.67 A 95.101.36.67 A 95.100.168.67 A 96.7.49.67 A 95.100.173.67 A 23.211.61.67 A 23.61.199.67 A 84.53.139.67 A 193.108.91.67 AAAA 2600:1401:2::43 A 184.26.160.67 A 2.22.230.67 A 72.246.46.67 A 23.211.133.67 AAAA 2600:1401:1::43 OPT,FALSE
173,0.624595,72.246.46.67,DNS,85,Standard query 0x8232 AAAA a9-64.akam.net OPT,TRUE
174,0.624705,23.211.61.67,DNS,86,Standard query 0x7555 AAAA a13-67.akam.net OPT,TRUE
175,0.624794,2.22.230.67,DNS,86,Standard query 0xbe5c AAAA a11-67.akam.net OPT,TRUE
176,0.624864,23.211.61.67,DNS,86,Standard query 0xafa9 AAAA a18-67.akam.net OPT,TRUE
177,0.624954,96.7.49.67,DNS,85,Standard query 0xfd95 AAAA a9-67.akam.net OPT,TRUE
178,0.625023,96.7.49.67,DNS,86,Standard query 0xcdaa AAAA a12-67.akam.net OPT,TRUE
179,0.625121,95.100.168.67,DNS,86,Standard query 0x13e1 AAAA a22-67.akam.net OPT,TRUE
180,0.625183,193.108.91.67,DNS,85,Standard query 0x52f9 AAAA a4-67.akam.net OPT,TRUE
181,0.630305,200.19.107.238,DNS,871,Standard query response 0x0c41 A pdns196.ultradns.com NS pdns196.ultradns.com NS pdns196.ultradns.net NS pdns196.ultradns.org NS pdns196.ultradns.info NS pdns196.ultradns.biz NS pdns196.ultradns.co.uk NSEC3 RRSIG NSEC3 RRSIG A 156.154.64.196 AAAA 2001:502:f3ff::e8 OPT,FALSE
182,0.630452,156.154.64.196,DNS,91,Standard query 0x0ce8 A pdns196.ultradns.com OPT,TRUE
183,0.633124,200.19.107.238,DNS,312,Standard query response 0xee54 AAAA udns1.ultradns.net AAAA 2001:502:f3ff::d NS pdns196.ultradns.info NS pdns196.ultradns.com NS pdns196.ultradns.org NS pdns196.ultradns.net NS pdns196.ultradns.co.uk NS pdns196.ultradns.biz OPT,FALSE
184,0.637552,200.19.107.238,DNS,113,Standard query response 0x8232 AAAA a9-64.akam.net AAAA 2a02:26f0:117::40 OPT,FALSE
185,0.637565,200.19.107.238,DNS,114,Standard query response 0xbe5c AAAA a11-67.akam.net AAAA 2600:1480:1::43 OPT,FALSE
186,0.637829,96.7.49.67,DNS,86,Standard query 0xa18a AAAA a1-119.akam.net OPT,TRUE
187,0.637909,72.246.46.67,DNS,86,Standard query 0x00d1 A a14-65.akam.net OPT,TRUE
188,0.637986,23.211.61.67,DNS,85,Standard query 0x6975 AAAA a8-67.akam.net OPT,TRUE
189,0.638064,95.100.173.67,DNS,86,Standard query 0xf7d1 AAAA a14-65.akam.net OPT,TRUE
190,0.638139,84.53.139.67,DNS,86,Standard query 0x6766 A a1-119.akam.net OPT,TRUE
191,0.638214,2.22.230.67,DNS,85,Standard query 0x39c3 AAAA a3-67.akam.net OPT,TRUE
192,0.638289,23.211.133.67,DNS,85,Standard query 0xf3ed AAAA a5-67.akam.net OPT,TRUE
193,0.638364,96.7.49.67,DNS,86,Standard query 0x40f1 AAAA a28-67.akam.net OPT,TRUE
194,0.638442,184.85.248.67,DNS,85,Standard query 0xe49a A a8-67.akam.net OPT,TRUE
195,0.650236,200.19.107.238,DNS,113,Standard query response 0x39c3 AAAA a3-67.akam.net AAAA 2600:1408:1c::43 OPT,FALSE
196,0.650344,200.19.107.238,DNS,102,Standard query response 0x00d1 A a14-65.akam.net A 184.26.161.65 OPT,FALSE
197,0.650513,184.26.161.65,DNS,86,Standard query 0xb9be A etihadguest.com OPT,TRUE
198,0.662268,200.19.107.238,DNS,819,Standard query response 0x6b7b A pdns196.ultradns.biz NS a.gtld.biz NS b.gtld.biz NS c.gtld.biz NS w.gtld.biz NS x.gtld.biz NS y.gtld.biz DS DS DS RRSIG A 156.154.124.65 AAAA 2001:502:ad09::30 A 156.154.125.65 A 156.154.127.65 A 37.209.192.13 AAAA 2001:dcd:1::13 A 37.209.194.13 AAAA 2001:dcd:2::13 A 37.209.196.13 AAAA 2001:dcd:3::13 OPT,TRUE
199,0.662481,156.154.124.65,DNS,91,Standard query 0xe5ec A pdns196.ultradns.biz OPT,TRUE
200,0.66257,156.154.127.65,DNS,81,Standard query 0x7bb3 AAAA c.gtld.biz OPT,TRUE
201,0.662614,156.154.124.65,DNS,81,Standard query 0x66b4 AAAA b.gtld.biz OPT,TRUE
202,0.663149,200.19.107.238,DNS,871,Standard query response 0xb300 A pdns196.ultradns.info NS a0.info.afilias-nst.info NS a2.info.afilias-nst.info NS b0.info.afilias-nst.org NS b2.info.afilias-nst.org NS c0.info.afilias-nst.info NS d0.info.afilias-nst.org DS RRSIG A 199.254.31.1 AAAA 2001:500:19::1 A 199.249.113.1 AAAA 2001:500:41::1 A 199.254.49.1 AAAA 2001:500:1b::1 A 199.254.48.1 AAAA 2001:500:1a::1 A 199.249.121.1 AAAA 2001:500:49::1 A 199.254.50.1 AAAA 2001:500:1c::1 OPT,TRUE
203,0.663537,199.254.48.1,DNS,92,Standard query 0x51e6 A pdns196.ultradns.info OPT,TRUE
204,0.667744,200.19.107.238,DNS,932,Standard query response 0xaf4f AAAA pdns196.ultradns.co.uk NS nsa.nic.uk NS nsb.nic.uk NS nsc.nic.uk NS nsd.nic.uk NS dns1.nic.uk NS dns2.nic.uk NS dns3.nic.uk NS dns4.nic.uk DS RRSIG A 156.154.100.3 AAAA 2001:502:ad09::3 A 156.154.101.3 AAAA 2001:502:2eda::3 A 156.154.102.3 AAAA 2610:a1:1009::3 A 156.154.103.3 AAAA 2610:a1:1010::3 A 213.248.216.1 AAAA 2a01:618:400::1 A 103.49.80.1 AAAA 2401:fd80:400::1 A 213.248.220.1 AAAA 2a01:618:404::1 A 43.230.48.1 AAAA 2401:fd80:404::1 OPT,TRUE
205,0.66803,156.154.100.3,DNS,93,Standard query 0x985d AAAA pdns196.ultradns.co.uk OPT,TRUE
206,0.668256,200.19.107.238,DNS,819,Standard query response 0x0c6e AAAA pdns196.ultradns.biz NS a.gtld.biz NS b.gtld.biz NS c.gtld.biz NS w.gtld.biz NS x.gtld.biz NS y.gtld.biz DS DS DS RRSIG A 156.154.124.65 AAAA 2001:502:ad09::30 A 156.154.125.65 A 156.154.127.65 A 37.209.192.13 AAAA 2001:dcd:1::13 A 37.209.194.13 AAAA 2001:dcd:2::13 A 37.209.196.13 AAAA 2001:dcd:3::13 OPT,TRUE
207,0.668496,37.209.192.13,DNS,91,Standard query 0x2a04 AAAA pdns196.ultradns.biz OPT,TRUE
